url_id,file_name,url,cc_digest,cc_http_mime,cc_detected_mime,cc_warc_file_name,cc_warc_start,cc_warc_end,cc_truncated,fetched_status,fetched_digest,fetched_length
5069876,0000287.pdf,https://taichung.customs.gov.tw/download/fe46c742b15f478ab961a6ebae2af0fd,N3NJPHTMEPB4SL26MM3QWTXMZJNZ6N46,application/octet-stream,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150264.90/warc/CC-MAIN-20210724094631-20210724124631-00678.warc.gz,553947871,554987877,length,REFETCHED_SUCCESS,00023538c6fbbb8a0c9e80fcb69a5e250006964c8eeb1df40fd077f120ab2c3b,6132686
567976,0000288.pdf,http://ultimatejaguars.com/cgi-bin/content/view.php?data=johnson_25_hp_outboard_operators_manual&filetype=pdf&id=c87d7cad75956e040c77689f3b48b896,5J75J23WWS3AIJIFRXQTA6WGPPJFW7S3,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154320.56/warc/CC-MAIN-20210802110046-20210802140046-00675.warc.gz,43971189,43995178,,ADDED_TO_REPOSITORY,000235ff3328233c306d099a869386317c848bbcb413342d2705977e5386fb5e,35066
7581495,0000289.pdf,http://loyola.essex.sch.uk/uploads/newsletters/Newsletter_233.pdf,HTD4YVCBYVWAT7BZB4E73IWYZXP3I7Z3,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046152112.54/warc/CC-MAIN-20210806020121-20210806050121-00208.warc.gz,24580787,25584243,length,REFETCHED_SUCCESS,000236a1fe175fb041182a245329873a697e5264f505ba1f284ff8160aff8ee6,1348625
82760,0000290.pdf,https://adaro.com/files/news/berkas/383/Pelunasan%20Lebih%20Awal%20Obligasi%20Tahun%202009.pdf,XUMDY6RF2LON5HGSWWZ5RZ2AF6U43LDE,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046155268.80/warc/CC-MAIN-20210805000836-20210805030836-00265.warc.gz,99794044,100121714,,ADDED_TO_REPOSITORY,0002374dde0ac3b914dd0dba3a111a951177351b805d4f36a209cfab7a3b2cc6,432014
4931467,0000291.pdf,https://tpr.moe.edu.tw/upload/file/2020-10-21-175032_02%20%E6%95%99%E5%AD%B8%E5%AF%A6%E8%B8%90%E7%A0%94%E7%A9%B6%E8%A8%88%E7%95%AB%E7%9A%84%E7%8F%BE%E6%B3%81(%E9%BB%83%E4%BF%8A%E5%84%92%E8%A8%88%E7%95%AB%E7%B8%BD%E4%B8%BB%E6%8C%81%E4%BA%BA)1091014.pdf,HFAPGPACKGW2MZU3ZFGDW5WO4VJWJMUI,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154304.34/warc/CC-MAIN-20210802043814-20210802073814-00645.warc.gz,583817006,584827502,length,REFETCHED_SUCCESS,00023823ca66eb22a28e845e1b67ccdbc178b2378c582b81d4fb0e858f0aa8b0,2494921
6374861,0000292.pdf,https://se3a97827c4c0f4be.jimcontent.com/download/version/1626945212/module/17846002225/name/LZ%202013-08-28%20%E2%80%9EDie%20Stadt%20hat%20das%20Schl%C3%B6ssle%20vergammeln%20lassen%E2%80%9C.pdf,RROTUAQZUMWZASM2RKZNTYV6GT6S2CTN,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046151641.83/warc/CC-MAIN-20210725080735-20210725110735-00491.warc.gz,516583072,516746495,,ADDED_TO_REPOSITORY,00023ae8e06940a1505c8ce05e6b61adebb30fe69935f07f9251351e4b0cb6b0,171688
3410577,0000293.pdf,https://washingtonwinegroup.com/wp-content/uploads/2020/07/2019-Milbrandt-Rose-ST.pdf,T6ZFGV7YT7VJDX3VIOPEQXI45P2GKWN7,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154321.31/warc/CC-MAIN-20210802141221-20210802171221-00530.warc.gz,598630135,599173565,,ADDED_TO_REPOSITORY,00023b28d4b87b792c1a395c48744f6ed6c87f9231a08ab1ba350a9511e76755,569495
2060998,0000294.pdf,https://f31eb79f-b8e8-482f-a5d8-1a7696d806ba.filesusr.com/ugd/69dfc6_8d31801d55dd41288f0e58fbd755d6aa.pdf,A3WGF7Y2TIBTKCDYNDVXW3EAQ6YYJTCU,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046152000.25/warc/CC-MAIN-20210726031942-20210726061942-00173.warc.gz,254745426,255053564,,ADDED_TO_REPOSITORY,00023be7c522f751cb2b0523836204376a756a6abc7c924227855982e6a95c5a,319239
4776363,0000295.pdf,https://www.akleg.gov/basis/get_documents.asp?session=31&docid=61054,BC7E3ESKKFQRL7UB3UFAZK42FDYCNUQT,unk,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046151972.40/warc/CC-MAIN-20210726000859-20210726030859-00540.warc.gz,651429412,651613685,,ADDED_TO_REPOSITORY,00023ef6f9a95e834d360848c2626e5ac406406e5da1a2d8c511cb864901fc28,188936
6013056,0000296.pdf,https://www.vincentgaspersz.com/wp-content/uploads/2018/07/C%20Kittidecha%20K%20Yamada%20-%20Application%20of%20Kansei%20engineering%20and%20data%20mining%20in%20the%20Thai%20ceramic%20manufacturing.pdf,6PDIIVXZTW75WLYCLBPN7MIZPS7S3NFC,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150308.48/warc/CC-MAIN-20210724191957-20210724221957-00568.warc.gz,1129124134,1129911334,length,REFETCHED_SUCCESS,00023f724c565bbf88fe2127c850817e2c6d2eaf6c08dc489f2c0504f8ec9964,1077219
6839063,0000297.pdf,https://www.ludwigshafen.de/ratsinformationssystem/bi/getfile.php?id=101282&type=do&,4UL4EWGTXSLGOPEHQKMM66QY6JQ5KAHZ,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150129.50/warc/CC-MAIN-20210724032221-20210724062221-00006.warc.gz,903933992,904023452,,ADDED_TO_REPOSITORY,00023f75c764d388ffc91eeb2038ce4ce1dd9aaf62517278a742bf1e62762025,107869
2959746,0000298.pdf,https://www.peterisland.com/download?lv=CjF6o2tw6cbI1kkZZ%252BPcGc3oP%252FavpPDOgx%252BZUn2fRUOJxlUEQGSGfxQUJcPZOZpQsSuj4XCVaxv6a3uK5eVQXpBBjqm4l28kDEKCPmY95US7NLx%252F0IGraG%252BIH07JBYrhzZq4psVal2BhjISwJfG05OWWczniRGW1pVa%252BO1OXNfDHNU%252FoLMeGE3h%252Ff6mBVX1gArda8XO4%252F2tYRF9MDjyYcZA2Xq6Nsko0uxsUGYaKfmE%253D,NUMWZ76O6RUJZFKY7IK5XFLC7VIJ2CIA,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046151866.98/warc/CC-MAIN-20210725205752-20210725235752-00252.warc.gz,995507963,996045808,,ADDED_TO_REPOSITORY,00024918036e589f5f85c36357abb0f8b4fd95009beb9d2cf58e5bcbdbda94e7,556459
1987552,0000299.pdf,https://tourauxpuces.com/fr/download/file/fid/9880,SPKGOORMDD6FWXXNRZI6OR7MUDWOTZ6K,force-download,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153521.1/warc/CC-MAIN-20210728025548-20210728055548-00120.warc.gz,587023451,587162938,,ADDED_TO_REPOSITORY,00024dc53e18e2fe6b5e3de277e57ecd20e69e7f6838633fa63c9cf52d1e347c,151795
3154244,0000300.pdf,https://www.dreiss.de/wp-content/uploads/2021/04/VL9-Markenrecht_III.pdf,ZAAZTZKXS27ZDD7UQY2ZIVQPPESF5MDI,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153931.11/warc/CC-MAIN-20210730025356-20210730055356-00451.warc.gz,751124284,751644279,,ADDED_TO_REPOSITORY,00024e2c72d32df99419390087c1e672d5d598b52d7c7194594351b96b2a2c2f,525114
740320,0000301.pdf,https://healy.econ.ohio-state.edu/present/Brown_Healy-SeparatedDecisions_20min.pdf,OF4P35QZLBVCLNSHGPJAXV4QZI4ZLA4P,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154408.7/warc/CC-MAIN-20210802234539-20210803024539-00392.warc.gz,301491838,301774697,,ADDED_TO_REPOSITORY,00024fc1185e7a8da4190ef881cbba1ea39507fbd578a262897fa6418e2c3bc9,402822
1690019,0000302.pdf,https://www.mcs36.fr/wp-content/uploads/2019/08/MCS-PlaquetteA4-OK-web.pdf,W7MZ6DM3SV4D2SFYKOEIXUB7XDI36DC3,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046151866.98/warc/CC-MAIN-20210725205752-20210725235752-00175.warc.gz,930427532,931097184,length,REFETCHED_SUCCESS,00025006dcdf23835ae6eaa159b988d5a10593681a09cb30fcaa5218e9152dae,1945980
7676312,0000303.pdf,https://dumas.ccsd.cnrs.fr/dumas-02184531/document,6L2LNYD7ZYLEOBW26VYJ7RQRRI26RKGG,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154032.75/warc/CC-MAIN-20210730220317-20210731010317-00261.warc.gz,221002725,221885528,length,REFETCHED_SUCCESS,0002500f4e0771ff21fa2f3b3bd4bc9591ab9aded31fcb89fec4374cbfe59869,4713073
4347037,0000304.pdf,https://newwezhanoss.oss-cn-hangzhou.aliyuncs.com/contents/sitefiles2037/10187150/files/182816..pdf?Expires=1627131859&OSSAccessKeyId=LTAIekGM1705vEQp&Signature=CKthJzihKrZfO2V6NeLkU7nsVWo%3D&response-content-disposition=inline%3Bfilename%3D%25e5%258e%258b%25e5%258a%259b%25e5%25a4%25a9%25e5%25b9%25b3XY551-1%25ef%25bc%2588%25e7%25ae%25a1%25e9%2581%2593%25e8%25af%2595%25e5%258e%258b%25ef%25bc%2589.pdf&response-content-type=application%2Fpdf,7D3ZPGKQAZYE23RCTTAP326O73ZI3KTX,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150266.65/warc/CC-MAIN-20210724125655-20210724155655-00252.warc.gz,439889024,440061585,,ADDED_TO_REPOSITORY,0002578b1ec8c9e91ba2ee57ae9e0c86feed45e938cce67a3eeead46b7c2c704,184534
2898129,0000305.pdf,http://bomfim.org/wp-content/uploads/2021/05/Plano-Anual-de-Atividades-Colegio-Bomfim-2021.pdf,U3A67SOAL3WKVJBYBLBAWV4U6LUURVK7,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153860.57/warc/CC-MAIN-20210729140649-20210729170649-00056.warc.gz,6780809,7817946,length,REFETCHED_SUCCESS,00025a90a1f5d1ae5d55804e7091967315561775e81a06aa3b1275ad41cb3b6b,2650470
7727256,0000306.pdf,https://musikschule-karin-klose.de/wp-content/uploads/2021/05/Hygieneplan-Schu%CC%88ler-Musikschule-Blankenese-12.05.21.pdf,RYYCRP77HG2SLASTEVO4TR7XO3UKLQKD,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154085.58/warc/CC-MAIN-20210731074335-20210731104335-00519.warc.gz,415639624,415734604,,ADDED_TO_REPOSITORY,00025dc78adcaec70450080f74991c69271659551b9ee0804f6152549fd82650,97890
5079763,0000307.pdf,http://dietabistro.com.br/introduction_to_environmental_biology.pdf,VSNWTV2UHI2NSWSKYY4I365YCRY5KNWA,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154459.22/warc/CC-MAIN-20210803124251-20210803154251-00268.warc.gz,12601386,12701478,,ADDED_TO_REPOSITORY,00025dd9eb9d9ad9217bfcf5d5be92bda3d14e87765b30dc6d66de8120a1bfc0,110302
2432674,0000308.pdf,https://gabaston.fr/wp-content/uploads/2020/08/recensement-infographies_01_0.pdf,WA7LALEB277PVKGY2436GKHU4LI52JXP,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150307.84/warc/CC-MAIN-20210724160723-20210724190723-00029.warc.gz,273350899,274153473,,ADDED_TO_REPOSITORY,00025f365b2e19a83119dfd534945d72fb9c17ad4d36d9eb436baa26ccf2c78c,817376
6078299,0000309.pdf,https://www.cisseguridadprivada.com/wp-content/uploads/2018/10/DocumentacionCIS.pdf,N3R2CP5Q4BIWN7VQ2QES3BGEUP5N3SRY,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153392.43/warc/CC-MAIN-20210727135323-20210727165323-00332.warc.gz,719611286,720171152,length,REFETCHED_SUCCESS,00025ffe929c35439794b6695bbaf892dee75e48575619622b5cd146436b24d6,2896214
2992854,0000310.pdf,https://hal.inria.fr/hal-01258647/document,TME5TDTTEURFMK4STV5P7CZXHTAGZBP3,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153934.85/warc/CC-MAIN-20210730060435-20210730090435-00636.warc.gz,292419212,292784213,,ADDED_TO_REPOSITORY,000262e0cf814ca1a968dc34e4f76605630be33bf0c4ee952bdb1aac3343e1d7,441325
3529712,0000311.pdf,https://pdkjv.bprc.nl/sites/pdkjv.bprc.nl/files/downloads/BPRC_PDKJ2016.pdf,2JWQGBEHGA6K5QR3V2KS7T75FJXQSW5E,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150067.51/warc/CC-MAIN-20210723210216-20210724000216-00305.warc.gz,481410281,482445453,length,REFETCHED_SUCCESS,0002655e28ea263aa7b3504765e502443f356f1e63e2f8f5459ddeb38713fcc0,1725114
6209742,0000312.pdf,http://johnbaronmp.org/first_line_crizotinib_versus_chemotherapy_in_alk_positive.pdf,N4HBJ6QNSHUGQXTDOJ4B2AJHJS6CMP4T,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154356.39/warc/CC-MAIN-20210802172339-20210802202339-00511.warc.gz,22750049,22849353,,ADDED_TO_REPOSITORY,00026642e18b47e1fb9ac9f07bc8edf13493f0bd4f5b03afb2a758cb6d7f16e3,109113
1455544,0000313.pdf,https://ci.billings.mt.us/DocumentCenter/View/24779/1---FTHB-Brochure-FY2017-PDF?bidId=,3PMHIYJBP3BC47UUWEVJJXTZMLOBMCJR,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150266.65/warc/CC-MAIN-20210724125655-20210724155655-00669.warc.gz,192228911,192938003,,ADDED_TO_REPOSITORY,00026b8baf0e9238a9068e05863d601c44a794a053b5b75c056b81a038983d8f,761438
4721518,0000314.pdf,http://horagar.es/Prensa/Correo_Gallego/2005/2005-05-16_P.pdf,X6CWAWPZMVY2WOEDGFAVTFWWMUFTSKUP,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046155458.35/warc/CC-MAIN-20210805063730-20210805093730-00449.warc.gz,20828179,20901069,,ADDED_TO_REPOSITORY,00026dc3b0075bff77a78fddbd00a98a754bd9af8d685a10bba8a3e2c8d98a4a,83627
7096804,0000315.pdf,https://leftypol.org/edu/src/1626267519990-0.pdf,6HHRR43RL4UNQOCPTBYVD3LQV5QSNGKL,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046152112.54/warc/CC-MAIN-20210806020121-20210806050121-00610.warc.gz,361980611,363013657,length,REFETCHED_SUCCESS,000270a3a7d86fe157bb9b77594677aad60e8f261539f5f4a827186ffbf99143,39918435
6018308,0000316.pdf,http://thebag.com/cgi-bin/content/view.php?data=basic_pharmacology_for_nurses_15th_fifteenth_edition&filetype=pdf&id=480fa5bde5b4e1b815557480147af2da,3Q7RFRUSCGIWBFAVNE6ER7C2TP4YIEE4,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046155188.79/warc/CC-MAIN-20210804205700-20210804235700-00279.warc.gz,39501219,39513497,,ADDED_TO_REPOSITORY,0002716982fbace924265254b5d9f1bb7c5c09588e88d090ca2930d17a17750f,21050
3632012,0000317.pdf,https://www.olderpeoplewales.com/Libraries/Residential_Care_Review_Responses/Betsi_Cadwaladr_UHB_Final_Letter_v1_0.sflb.ashx,QEVWCPX65HQQDXFJYKUCCLHNGKCDQVL7,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154089.68/warc/CC-MAIN-20210731141123-20210731171123-00162.warc.gz,951830808,952168330,,ADDED_TO_REPOSITORY,000272d16079952f803ec6a447a9c0518d36819e76d014773107027f739470cc,420478
1852483,0000318.pdf,https://www.solanocounty.com/civicax/filebank/blobdload.aspx?blobid=34411,3DE4ZZBQQJN3ZR5BCEEFWF3XWVNXLI5H,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153521.1/warc/CC-MAIN-20210728025548-20210728055548-00546.warc.gz,1080221967,1080467372,,ADDED_TO_REPOSITORY,000273e06178fd3b44ba86303503b2faaccc5da50fd79d57bba4d2c9d89ee676,264272
6500238,0000319.pdf,https://cehrd.gov.np/file_data/mediacenter_files/media_file-1-1156224534.pdf,JOCNG53NRAR4DMW2FOL77AD2LEZAPWCW,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154321.31/warc/CC-MAIN-20210802141221-20210802171221-00210.warc.gz,179390909,180268126,length,REFETCHED_SUCCESS,0002749f3ccf0fe04338cf6c3cad8a344c63e8e844809f1cd734f2140f9e1132,3287160
2293609,0000320.pdf,https://philippvongall.de/content/3-person/lebenslauf_gall_stand_januar_2021.pdf,MUXO5CEVLGYSQPJQSSEVM5K7P43SDI3A,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046152144.81/warc/CC-MAIN-20210726152107-20210726182107-00450.warc.gz,469668324,470289804,,ADDED_TO_REPOSITORY,000276f77137fa877d362045f3a7de4ce19a85a6ea0882f5fe32237b663efebc,659534
319721,0000321.pdf,https://www.senecaglobal.com/wp-content/uploads/2021/05/SenecaGlobal-JDE-Orchestrator-Case-Study.pdf,TS4OLQMJGWAP5BEMUF5MDFV35IBPRTPJ,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154320.56/warc/CC-MAIN-20210802110046-20210802140046-00114.warc.gz,1031166674,1031878833,,ADDED_TO_REPOSITORY,00027a01acce0d48a1321f44324ff55c69cfce54ad810c046ec73b4d94601197,882479
3554243,0000322.pdf,https://www.lecese.fr/print/pdf/node/15025,MMFL3W7I27J6UB7LE4C3IAV45PGWQM73,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154310.16/warc/CC-MAIN-20210802075003-20210802105003-00218.warc.gz,904338658,904341052,,ADDED_TO_REPOSITORY,00027ad7bfed8d11a9cf66eae2315667fca7e2d5bd2f1d009e05cc7600b56b8b,3032
2789587,0000323.pdf,https://img1.wsimg.com/blobby/go/818d1855-0aac-4a5f-a96b-e4ed353202af/downloads/Emergency%20First%20Aid%20course%20details.pdf?ver=1618309378987,I6YONCDM33WUYUQ3YW24V24TXI4ODSCM,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153892.74/warc/CC-MAIN-20210729172022-20210729202022-00398.warc.gz,324869340,324950440,,ADDED_TO_REPOSITORY,00027cd275a8cac6513110c7d6e8010cebe47ad9d8de6743021b25b0bbbf2da6,89389
6049248,0000324.pdf,https://www.hud.gov/sites/documents/FHEO_BOOKLET_RUS.PDF,VJO423INMRD3TI7KSIUEIPXKIGMK24EA,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154089.6/warc/CC-MAIN-20210731105716-20210731135716-00397.warc.gz,856344045,856878413,,ADDED_TO_REPOSITORY,00027e1363e6d0a0c41b34156c9ead62ff22844f9b3e14eb45b8e3c123384513,742672
5404720,0000325.pdf,https://venomextracts.com/wp-content/uploads/2019/10/Lava-Cake-Shatter-10.15.2019.pdf,OQKUMS53JPLXECD7OT4P4LVT6V3W26YY,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046151972.40/warc/CC-MAIN-20210726000859-20210726030859-00098.warc.gz,586764184,587111337,,ADDED_TO_REPOSITORY,00028033f321a5ad440d9b99f8d1f708378989840279f881c85276333ff3714d,356672
4706432,0000326.pdf,https://www.springer.com/gp/product-marketing-tool/flyer/9783030574987?downloadType=PRODUCTFLYER,ABYOSNQVJLD4AGSEDM767HFDXGCPFZ2Q,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153934.85/warc/CC-MAIN-20210730060435-20210730090435-00001.warc.gz,1054749949,1054932148,,ADDED_TO_REPOSITORY,000282565ce9aa0297409a53522c29f25589d7051960c424bd25125c833e1a65,193478
7818838,0000327.pdf,https://bip.um.lapy.wrotapodlasia.pl/uchwala_s/uchw_r_0621_x_80_07.html?format=pdf&pagespeed=noscript,ZLOM6SH4JXRJWJGYS2V7ICBOFNL3BPYG,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046151672.96/warc/CC-MAIN-20210725111913-20210725141913-00451.warc.gz,152792417,152813983,,ADDED_TO_REPOSITORY,000283c47e9189a7943b5a8e5dcf6c7ac54888b8f01bebd271f94cdc7359ed99,35333
2154661,0000328.pdf,https://collections.irshdc.ubc.ca/index.php/Browse/objects/view/pdf/download/1/export_format/_pdf_checklist/key/4dc490928b47a39de3f1bb6063402eba,CDUIUF54MU72NCPFLVHFCG6LYIHPMXKP,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154127.53/warc/CC-MAIN-20210731234924-20210801024924-00631.warc.gz,190920714,191801317,length,REFETCHED_SUCCESS,000286b5bf4943c6ae477574e6c2eedbc89c9aff0775826c1fc828370f210345,3941430
210020,0000329.pdf,https://www.foodcheksystems.com/wp-content/uploads/2021/06/C_of_A_7721621_exp_Oct_2022.pdf,OSEP7ZB5JH63HC22VHPOCKU7ZHHEDKQA,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153491.18/warc/CC-MAIN-20210727202227-20210727232227-00480.warc.gz,805680097,805804813,,ADDED_TO_REPOSITORY,0002870b08a23f2502587318c00f43487215f9208ef8b70994eca01c918491c9,138120
5945399,0000330.pdf,https://www.mzweb.com.br/TimeForFun/web/default_download.asp?NArquivo=SHOW3%20ER%202021.04.13_PT_.pdf&arquivo=37557EC1-3751-4451-9AD7-4837DA8523B8,OUKZKFWR2AT4UKYABVXCI3GIBFXX5OZZ,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154214.63/warc/CC-MAIN-20210801154943-20210801184943-00532.warc.gz,929672064,930171333,,ADDED_TO_REPOSITORY,00028bfe3aa2c31f01629a373a0768ffd4fdc18c685f803fc421ef09b78f1098,542296
6141158,0000331.pdf,http://apps.citizen-times.com/cgi-bin/content/view.php?data=mazda_sd_3_twm_performance_short_throw_shifter_installation_manual&filetype=pdf&id=0bdff3130b4293cfa6750d37fb7ecf74,LCZ4ZKVORUCO2VJLPX3IFXGG4CYAPFSZ,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153515.0/warc/CC-MAIN-20210727233849-20210728023849-00182.warc.gz,4053368,4088521,,ADDED_TO_REPOSITORY,00028ecf1425e396a435c49f4ab8e133006f96d54ffd0e51bc3646f30e9efe4b,70365
6112940,0000332.pdf,https://www.stb-rueben.de/Downloads/2021_Juli_Monatsinformation.pdf,WS6LFUKSA3ZUDKATDX7RAZZ34AGTIAK5,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150308.48/warc/CC-MAIN-20210724191957-20210724221957-00711.warc.gz,1080727207,1080907805,,ADDED_TO_REPOSITORY,0002965c0e75a940f911d40c0300e3c9abb1d52feecb544ab798bb5372b57e31,192410
6166987,0000332.pdf,https://www.steuerberater-leipzig-sachsen.de/Downloads/2021_Juli_Monatsinformation.pdf,WS6LFUKSA3ZUDKATDX7RAZZ34AGTIAK5,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154805.72/warc/CC-MAIN-20210804111738-20210804141738-00418.warc.gz,1000756000,1000936639,,ADDED_TO_REPOSITORY,0002965c0e75a940f911d40c0300e3c9abb1d52feecb544ab798bb5372b57e31,192410
6169791,0000332.pdf,https://www.steuerberater-stumpf.de/assets/downloads/2021_Juli_Monatsinformation.pdf,WS6LFUKSA3ZUDKATDX7RAZZ34AGTIAK5,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046156141.29/warc/CC-MAIN-20210805161906-20210805191906-00137.warc.gz,1049274930,1049455548,,ADDED_TO_REPOSITORY,0002965c0e75a940f911d40c0300e3c9abb1d52feecb544ab798bb5372b57e31,192410
814208,0000333.pdf,https://hango-konro.com/wp-content/uploads/2021/06/%E3%83%8F%E3%83%B3%E3%82%B3%E3%82%99%E3%83%BC%E3%82%B3%E3%83%B3%E3%83%AD%E8%96%AA_2021_A.pdf,MRWZT44JCYCUGYHTQ7FPJW4SDXWDPW3U,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046152156.49/warc/CC-MAIN-20210726215020-20210727005020-00437.warc.gz,312386216,313415031,length,REFETCHED_SUCCESS,0002991eca155cf9270b1cc44a6735f3df730f9606c5ac83ccaefe2ff3028e99,130650770
676577,0000334.pdf,https://nwculaw.edu/pdf/Meredith_Allen.pdf,33G5EHCE5FD6BFE27CJ4B2XRWUYKLGHC,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154486.47/warc/CC-MAIN-20210803222541-20210804012541-00224.warc.gz,438299783,438332676,,ADDED_TO_REPOSITORY,00029a72c75f094561daa41e163a883d1ac6a278d1a5e753245dc3256848121a,40424
7714261,0000335.pdf,https://kraeved29.ru/wp-content/uploads/2021/06/prilozhenie-k-prikazu-188-ot-28.06.21.pdf,TU5BCAHIEHXXBSJILZLIJYXGHTNGN3IJ,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153931.11/warc/CC-MAIN-20210730025356-20210730055356-00377.warc.gz,366491179,367390814,length,REFETCHED_SUCCESS,00029af94a7aa3e095b7e692c06f4ff9a37d5eef4501fdea21d3a37c529e70fc,3747181
5467636,0000336.pdf,https://rivermountainrealty.com/properties/92-ac-no-restrictions?pdf=629,FJ3P6YZRVGWZOYGSNSUACIBQQR5PQCEN,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153531.10/warc/CC-MAIN-20210728060744-20210728090744-00179.warc.gz,507629016,507941061,,ADDED_TO_REPOSITORY,00029d4fa8014c4a8d50c841013d0dc96d1e67a8ce7aae63090355f077fe62da,341781
6192067,0000337.pdf,https://www.legis.iowa.gov/docs/publications/LGE/89/Attachments/HF895_GovLetter.pdf,G5L3LFCNGQZPNINJOGZCYQFNMBZ5KLJA,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046150264.90/warc/CC-MAIN-20210724094631-20210724124631-00189.warc.gz,880802879,881831720,length,REFETCHED_SUCCESS,00029e6dfd48f97e42a44426a2bf9c8970fe5ab488f2ffa98fac3a95d9870e38,2504060
7693420,0000338.pdf,https://traces.univ-tlse2.fr/medias/fichier/20210518-shard-chasse_1621281668751-pdf,WXZIXGPOIOMZAZXVYR3XS4LS34GS3XCV,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046154032.75/warc/CC-MAIN-20210730220317-20210731010317-00681.warc.gz,543454043,544494354,length,REFETCHED_SUCCESS,0002a0a756d81e036e2fb3713661a9076475cd36c5e859c91aef625cedda8972,1276920
6128702,0000339.pdf,https://zir.nsk.hr/islandora/object/gradst%3A1419/datastream/PDF/view,AVHRW7YPTUCGVHQAV5LOEPSHRKB52YKX,application/pdf,application/pdf,crawl-data/CC-MAIN-2021-31/segments/1627046153531.10/warc/CC-MAIN-20210728060744-20210728090744-00703.warc.gz,1161057430,1161861660,length,REFETCHED_SUCCESS,0002a1b5d4f160eaead06ed054aed6f1fc6a93a54583e883e0fb4ec0ea62d11a,5493513
